figure,panel,panel_title,measure,value,unit,property,il_rank,il_smiles,il_name,n_labels
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,253.0,c1c[nH+]c[nH]1.CCCCCCCC(=O)[O-],1H-imidazolium octanoate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,253.0,c1c[nH+]c[nH]1.CCCCCCCC(=O)[O-],1H-imidazolium octanoate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,253.0,c1c[nH+]c[nH]1.CCCCCCCC(=O)[O-],1H-imidazolium octanoate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,253.0,c1c[nH+]c[nH]1.CCCCCCCC(=O)[O-],1H-imidazolium octanoate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,253.0,c1c[nH+]c[nH]1.CCCCCCCC(=O)[O-],1H-imidazolium octanoate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,254.0,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,tetrabutylphosphonium L-valinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,254.0,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,tetrabutylphosphonium L-valinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,254.0,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,tetrabutylphosphonium L-valinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,254.0,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,tetrabutylphosphonium L-valinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,254.0,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,tetrabutylphosphonium L-valinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,254.0,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,tetrabutylphosphonium L-valinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,255.0,CCCCCC[n+]1ccc(N(C)C)c(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,255.0,CCCCCC[n+]1ccc(N(C)C)c(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,255.0,CCCCCC[n+]1ccc(N(C)C)c(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,255.0,CCCCCC[n+]1ccc(N(C)C)c(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,255.0,CCCCCC[n+]1ccc(N(C)C)c(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,255.0,CCCCCC[n+]1ccc(N(C)C)c(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,256.0,CCCC[N+](C)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium L-threoninate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,256.0,CCCC[N+](C)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium L-threoninate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,256.0,CCCC[N+](C)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium L-threoninate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,256.0,CCCC[N+](C)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium L-threoninate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,256.0,CCCC[N+](C)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium L-threoninate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,256.0,CCCC[N+](C)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium L-threoninate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,257.0,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium L-lysinate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,257.0,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium L-lysinate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,257.0,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium L-lysinate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,257.0,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium L-lysinate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,257.0,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium L-lysinate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,257.0,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium L-lysinate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,258.0,CCCC[N+](C)(CCCC)CCCC.NCCS(=O)(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium 2-aminoethanesulfonate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,258.0,CCCC[N+](C)(CCCC)CCCC.NCCS(=O)(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium 2-aminoethanesulfonate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,258.0,CCCC[N+](C)(CCCC)CCCC.NCCS(=O)(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium 2-aminoethanesulfonate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,258.0,CCCC[N+](C)(CCCC)CCCC.NCCS(=O)(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium 2-aminoethanesulfonate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,258.0,CCCC[N+](C)(CCCC)CCCC.NCCS(=O)(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium 2-aminoethanesulfonate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,258.0,CCCC[N+](C)(CCCC)CCCC.NCCS(=O)(=O)[O-],"N,N-dibutyl-N-methyl-1-butanaminium 2-aminoethanesulfonate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,259.0,CCCC[N+](C)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],"N,N-dibutyl-N-methylbutanaminium L-serinate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,259.0,CCCC[N+](C)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],"N,N-dibutyl-N-methylbutanaminium L-serinate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,259.0,CCCC[N+](C)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],"N,N-dibutyl-N-methylbutanaminium L-serinate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,259.0,CCCC[N+](C)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],"N,N-dibutyl-N-methylbutanaminium L-serinate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,259.0,CCCC[N+](C)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],"N,N-dibutyl-N-methylbutanaminium L-serinate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,259.0,CCCC[N+](C)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],"N,N-dibutyl-N-methylbutanaminium L-serinate",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,260.0,CCCC[P+](CCCC)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],tetrabutylphosphonium L-threoninate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,260.0,CCCC[P+](CCCC)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],tetrabutylphosphonium L-threoninate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,260.0,CCCC[P+](CCCC)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],tetrabutylphosphonium L-threoninate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,260.0,CCCC[P+](CCCC)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],tetrabutylphosphonium L-threoninate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,260.0,CCCC[P+](CCCC)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],tetrabutylphosphonium L-threoninate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,260.0,CCCC[P+](CCCC)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],tetrabutylphosphonium L-threoninate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,261.0,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],tetrabutylphosphonium L-lysinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,261.0,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],tetrabutylphosphonium L-lysinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,261.0,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],tetrabutylphosphonium L-lysinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,261.0,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],tetrabutylphosphonium L-lysinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,261.0,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],tetrabutylphosphonium L-lysinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,261.0,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],tetrabutylphosphonium L-lysinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,262.0,CCCC[P+](CCCC)(CCCC)CCCC.NCCS(=O)(=O)[O-],tetrabutylphosphonium 2-aminoethanesulfonate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,262.0,CCCC[P+](CCCC)(CCCC)CCCC.NCCS(=O)(=O)[O-],tetrabutylphosphonium 2-aminoethanesulfonate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,262.0,CCCC[P+](CCCC)(CCCC)CCCC.NCCS(=O)(=O)[O-],tetrabutylphosphonium 2-aminoethanesulfonate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,262.0,CCCC[P+](CCCC)(CCCC)CCCC.NCCS(=O)(=O)[O-],tetrabutylphosphonium 2-aminoethanesulfonate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,262.0,CCCC[P+](CCCC)(CCCC)CCCC.NCCS(=O)(=O)[O-],tetrabutylphosphonium 2-aminoethanesulfonate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,262.0,CCCC[P+](CCCC)(CCCC)CCCC.NCCS(=O)(=O)[O-],tetrabutylphosphonium 2-aminoethanesulfonate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,263.0,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],tetrabutylphosphonium L-serinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,263.0,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],tetrabutylphosphonium L-serinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,263.0,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],tetrabutylphosphonium L-serinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,263.0,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],tetrabutylphosphonium L-serinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,263.0,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],tetrabutylphosphonium L-serinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,263.0,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],tetrabutylphosphonium L-serinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,264.0,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],tetrabutylphosphonium L-cysteinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,264.0,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],tetrabutylphosphonium L-cysteinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,264.0,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],tetrabutylphosphonium L-cysteinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,264.0,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],tetrabutylphosphonium L-cysteinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,264.0,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],tetrabutylphosphonium L-cysteinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,264.0,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CS)C(=O)[O-],tetrabutylphosphonium L-cysteinate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,265.0,CCCC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"n-butyl-4-(n',n'-dimethylammonium)pyridinium bis(trifluoromethylsulfonyl)imid",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,265.0,CCCC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"n-butyl-4-(n',n'-dimethylammonium)pyridinium bis(trifluoromethylsulfonyl)imid",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,265.0,CCCC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"n-butyl-4-(n',n'-dimethylammonium)pyridinium bis(trifluoromethylsulfonyl)imid",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,265.0,CCCC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"n-butyl-4-(n',n'-dimethylammonium)pyridinium bis(trifluoromethylsulfonyl)imid",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,265.0,CCCC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"n-butyl-4-(n',n'-dimethylammonium)pyridinium bis(trifluoromethylsulfonyl)imid",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,265.0,CCCC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"n-butyl-4-(n',n'-dimethylammonium)pyridinium bis(trifluoromethylsulfonyl)imid",4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,266.0,CCCCCCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,1-decyl-3-methyl-1H-imidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,266.0,CCCCCCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,1-decyl-3-methyl-1H-imidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,266.0,CCCCCCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,1-decyl-3-methyl-1H-imidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,266.0,CCCCCCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,1-decyl-3-methyl-1H-imidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,266.0,CCCCCCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,1-decyl-3-methyl-1H-imidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,266.0,CCCCCCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,1-decyl-3-methyl-1H-imidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,267.0,CCCCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,1-methyl-3-octylimidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,267.0,CCCCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,1-methyl-3-octylimidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,267.0,CCCCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,1-methyl-3-octylimidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,267.0,CCCCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,1-methyl-3-octylimidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,267.0,CCCCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,1-methyl-3-octylimidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,267.0,CCCCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,1-methyl-3-octylimidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,268.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,1-hexyl-3-methylimidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,268.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,1-hexyl-3-methylimidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,268.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,1-hexyl-3-methylimidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,268.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,1-hexyl-3-methylimidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,268.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,1-hexyl-3-methylimidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,268.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,1-hexyl-3-methylimidazolium tetracyanoborate,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,269.0,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,269.0,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,269.0,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,269.0,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,4.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,269.0,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,4.0
