Name,"Temperature, K","Pressure, kPa",ActualValue,ErrorValue,Name_clean,Cation,Anion,CationSMILES,AnionSMILES,SMILES,SMILES_status
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,353.0,101.325,0.125,0.01,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,293.0,101.325,0.128,0.01,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,1-methyl-3-octylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,303.0,101.325,0.128,0.01,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,1-methyl-3-octylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,313.0,101.325,0.128,0.01,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,1-methyl-3-octylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,323.0,101.325,0.126,0.01,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,1-methyl-3-octylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,333.0,101.325,0.126,0.01,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,1-methyl-3-octylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,343.0,101.325,0.125,0.01,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,1-methyl-3-octylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,353.0,101.325,0.126,0.01,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,1-methyl-3-octylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,293.0,101.325,0.132,0.01,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,1-decyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,303.0,101.325,0.131,0.01,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,1-decyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,313.0,101.325,0.13,0.01,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,1-decyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,323.0,101.325,0.129,0.01,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,1-decyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,333.0,101.325,0.128,0.01,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,1-decyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,343.0,101.325,0.128,0.01,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,1-decyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,353.0,101.325,0.128,0.01,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,1-decyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium trifluoromethanesulfonate,293.0,101.325,0.147,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,303.0,101.325,0.146,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,313.0,101.325,0.145,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,323.0,101.325,0.144,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,333.0,101.325,0.144,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,343.0,101.325,0.143,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,353.0,101.325,0.142,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-ethyl-3-methylimidazolium ethyl sulfate,293.0,101.325,0.182,0.01,1-ethyl-3-methylimidazolium ethyl sulfate,1-ethyl-3-methylimidazolium,ethyl sulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium ethyl sulfate,303.0,101.325,0.181,0.01,1-ethyl-3-methylimidazolium ethyl sulfate,1-ethyl-3-methylimidazolium,ethyl sulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium ethyl sulfate,313.0,101.325,0.181,0.01,1-ethyl-3-methylimidazolium ethyl sulfate,1-ethyl-3-methylimidazolium,ethyl sulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium ethyl sulfate,323.0,101.325,0.179,0.01,1-ethyl-3-methylimidazolium ethyl sulfate,1-ethyl-3-methylimidazolium,ethyl sulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium ethyl sulfate,333.0,101.325,0.179,0.01,1-ethyl-3-methylimidazolium ethyl sulfate,1-ethyl-3-methylimidazolium,ethyl sulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium ethyl sulfate,343.0,101.325,0.178,0.01,1-ethyl-3-methylimidazolium ethyl sulfate,1-ethyl-3-methylimidazolium,ethyl sulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium ethyl sulfate,353.0,101.325,0.177,0.01,1-ethyl-3-methylimidazolium ethyl sulfate,1-ethyl-3-methylimidazolium,ethyl sulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,283.1,101.325,0.123,0.001,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,293.15,101.325,0.122,0.001,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,303.15,101.325,0.121,0.001,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,313.05,101.325,0.123,0.001,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.05,101.325,0.121,0.001,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,333.05,101.325,0.119,0.001,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,343.15,101.325,0.117,0.001,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium tetrafluoroborate,293.0,101.325,0.158,0.01,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,303.0,101.325,0.157,0.01,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,313.0,101.325,0.156,0.01,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,323.0,101.325,0.155,0.01,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,333.0,101.325,0.153,0.01,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,343.0,101.325,0.152,0.01,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,353.0,101.325,0.151,0.01,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium hexafluorophosphate,293.0,101.325,0.145,0.01,1-butyl-3-methylimidazolium hexafluorophosphate,1-butyl-3-methylimidazolium,hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-butyl-3-methylimidazolium hexafluorophosphate,303.0,101.325,0.145,0.01,1-butyl-3-methylimidazolium hexafluorophosphate,1-butyl-3-methylimidazolium,hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-butyl-3-methylimidazolium hexafluorophosphate,313.0,101.325,0.145,0.01,1-butyl-3-methylimidazolium hexafluorophosphate,1-butyl-3-methylimidazolium,hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-butyl-3-methylimidazolium hexafluorophosphate,323.0,101.325,0.144,0.01,1-butyl-3-methylimidazolium hexafluorophosphate,1-butyl-3-methylimidazolium,hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-butyl-3-methylimidazolium hexafluorophosphate,333.0,101.325,0.143,0.01,1-butyl-3-methylimidazolium hexafluorophosphate,1-butyl-3-methylimidazolium,hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-butyl-3-methylimidazolium hexafluorophosphate,343.0,101.325,0.143,0.01,1-butyl-3-methylimidazolium hexafluorophosphate,1-butyl-3-methylimidazolium,hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-butyl-3-methylimidazolium hexafluorophosphate,353.0,101.325,0.143,0.01,1-butyl-3-methylimidazolium hexafluorophosphate,1-butyl-3-methylimidazolium,hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-hexyl-3-methylimidazolium hexafluorophosphate,293.0,101.325,0.142,0.01,1-hexyl-3-methylimidazolium hexafluorophosphate,1-hexyl-3-methylimidazolium,hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-hexyl-3-methylimidazolium hexafluorophosphate,303.0,101.325,0.141,0.01,1-hexyl-3-methylimidazolium hexafluorophosphate,1-hexyl-3-methylimidazolium,hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-hexyl-3-methylimidazolium hexafluorophosphate,313.0,101.325,0.141,0.01,1-hexyl-3-methylimidazolium hexafluorophosphate,1-hexyl-3-methylimidazolium,hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-hexyl-3-methylimidazolium hexafluorophosphate,323.0,101.325,0.139,0.01,1-hexyl-3-methylimidazolium hexafluorophosphate,1-hexyl-3-methylimidazolium,hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-hexyl-3-methylimidazolium hexafluorophosphate,333.0,101.325,0.139,0.01,1-hexyl-3-methylimidazolium hexafluorophosphate,1-hexyl-3-methylimidazolium,hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-hexyl-3-methylimidazolium hexafluorophosphate,343.0,101.325,0.138,0.01,1-hexyl-3-methylimidazolium hexafluorophosphate,1-hexyl-3-methylimidazolium,hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-hexyl-3-methylimidazolium hexafluorophosphate,353.0,101.325,0.138,0.01,1-hexyl-3-methylimidazolium hexafluorophosphate,1-hexyl-3-methylimidazolium,hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,293.0,101.325,0.142,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,303.0,101.325,0.141,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,313.0,101.325,0.14,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,323.0,101.325,0.139,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,333.0,101.325,0.139,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,343.0,101.325,0.138,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,353.0,101.325,0.138,0.01,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium methyl sulfate,283.15,101.325,0.179,0.002,1-butyl-3-methylimidazolium methyl sulfate,1-butyl-3-methylimidazolium,methyl sulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium methyl sulfate,293.15,101.325,0.177,0.002,1-butyl-3-methylimidazolium methyl sulfate,1-butyl-3-methylimidazolium,methyl sulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium methyl sulfate,303.15,101.325,0.176,0.002,1-butyl-3-methylimidazolium methyl sulfate,1-butyl-3-methylimidazolium,methyl sulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium methyl sulfate,313.15,101.325,0.176,0.002,1-butyl-3-methylimidazolium methyl sulfate,1-butyl-3-methylimidazolium,methyl sulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium methyl sulfate,323.15,101.325,0.174,0.002,1-butyl-3-methylimidazolium methyl sulfate,1-butyl-3-methylimidazolium,methyl sulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium methyl sulfate,333.15,101.325,0.173,0.002,1-butyl-3-methylimidazolium methyl sulfate,1-butyl-3-methylimidazolium,methyl sulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium methyl sulfate,343.15,101.325,0.172,0.002,1-butyl-3-methylimidazolium methyl sulfate,1-butyl-3-methylimidazolium,methyl sulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,293.0,100.0,0.1,0.006,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,1-butyl-3-methylimidazolium,tris(pentafluoroethyl)trifluorophosphate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,303.0,100.0,0.1,0.006,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,1-butyl-3-methylimidazolium,tris(pentafluoroethyl)trifluorophosphate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,313.0,100.0,0.099,0.006,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,1-butyl-3-methylimidazolium,tris(pentafluoroethyl)trifluorophosphate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,323.0,100.0,0.098,0.006,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,1-butyl-3-methylimidazolium,tris(pentafluoroethyl)trifluorophosphate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,333.0,100.0,0.096,0.006,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,1-butyl-3-methylimidazolium,tris(pentafluoroethyl)trifluorophosphate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,343.0,100.0,0.095,0.006,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,1-butyl-3-methylimidazolium,tris(pentafluoroethyl)trifluorophosphate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,353.0,100.0,0.094,0.006,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,1-butyl-3-methylimidazolium,tris(pentafluoroethyl)trifluorophosphate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methanesulfonate,283.15,101.0,0.187,0.011,1-ethyl-3-methylimidazolium methanesulfonate,1-ethyl-3-methylimidazolium,methanesulfonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methanesulfonate,293.15,101.0,0.187,0.011,1-ethyl-3-methylimidazolium methanesulfonate,1-ethyl-3-methylimidazolium,methanesulfonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methanesulfonate,303.15,101.0,0.187,0.011,1-ethyl-3-methylimidazolium methanesulfonate,1-ethyl-3-methylimidazolium,methanesulfonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methanesulfonate,313.15,101.0,0.188,0.012,1-ethyl-3-methylimidazolium methanesulfonate,1-ethyl-3-methylimidazolium,methanesulfonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methanesulfonate,323.15,101.0,0.185,0.011,1-ethyl-3-methylimidazolium methanesulfonate,1-ethyl-3-methylimidazolium,methanesulfonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methanesulfonate,333.15,101.0,0.186,0.011,1-ethyl-3-methylimidazolium methanesulfonate,1-ethyl-3-methylimidazolium,methanesulfonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium dicyanamide,293.6,101.325,0.167,0.011,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,303.3,101.325,0.166,0.011,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
